NH3_ug_m3,temperature_C,humidity_%,SO2_ug_m3
8.175,20.47,61.23,6.673
8.622,17.24,63.72,7.701
8.477,24.25,52.79,7.541
10.311,22.86,56.4,10.647
9.984,23.61,61.77,8.043
7.235,26.14,55.37,8.527
13.475,28.83,48.96,10.599
10.059,28.27,63.34,8.752
11.371,29.4,62.43,10.025
10.935,29.21,64.63,8.781
7.471,29.38,56.1,11.911
9.875,29.15,71.2,11.499
11.35,28.56,64.13,6.245
9.781,28.23,67.11,9.276
10.098,26.64,68.0,10.966
10.982,27.13,75.87,8.887
13.011,24.0,72.16,8.084
10.688,24.95,75.08,10.466
11.433,23.39,73.18,7.094
7.653,22.4,71.7,8.168
10.264,20.56,67.02,8.91
10.041,24.08,76.4,5.075
10.746,21.53,61.37,6.724
10.301,18.16,67.04,7.857
10.089,20.11,64.83,8.94
12.433,19.6,66.01,11.019
6.65,19.91,65.29,8.138
9.337,20.55,57.91,10.358
7.551,23.88,59.79,10.03
8.405,23.84,64.45,8.866
8.901,27.11,57.4,9.683
10.416,28.35,54.2,9.538
8.171,29.84,58.2,11.371
8.193,27.97,56.17,8.403
9.578,30.06,64.81,7.778
13.317,30.42,69.65,8.33
11.303,28.92,66.98,10.288
10.87,28.06,62.91,7.058
12.714,30.13,75.14,8.454
12.805,27.43,65.22,6.824
10.817,26.72,66.94,7.809
11.896,23.67,72.68,8.496
12.125,21.9,74.13,6.496
9.775,21.48,74.01,8.091
12.187,20.97,70.78,5.646
13.321,19.05,76.43,7.452
9.721,19.82,67.72,6.526
10.788,17.57,69.77,9.81
10.497,18.42,66.71,8.97
12.371,21.07,56.46,6.324
11.17,21.78,59.3,10.329
8.986,21.62,67.2,5.299
11.967,22.08,55.89,10.489
11.737,23.36,54.93,11.616
10.434,25.44,58.59,10.095
12.426,27.87,56.83,8.946
11.412,29.24,56.8,11.087
8.539,28.33,59.7,10.459
12.156,28.04,69.29,8.931
11.272,29.91,65.09,10.495
8.532,28.43,62.39,9.199
9.115,28.3,63.59,10.8
10.566,29.72,80.12,10.038
11.659,28.09,71.67,11.175
11.924,26.08,75.1,6.56
12.315,23.07,70.55,7.629
12.959,23.55,74.64,10.108
12.901,23.37,78.4,7.542
13.089,20.61,68.68,8.336
10.979,21.88,71.47,8.011
9.212,21.31,62.08,6.937
9.481,21.52,73.96,7.276
8.185,20.06,64.87,7.269
8.0,20.9,60.22,6.042
9.196,22.69,59.02,6.934
8.324,22.56,56.9,10.006
11.8,22.63,56.31,8.85
11.676,23.99,48.08,10.927
10.715,26.11,57.75,10.491
9.28,25.48,58.38,12.056
9.295,27.89,62.17,12.257
12.698,30.17,59.78,10.659
11.298,26.73,60.72,11.685
11.29,31.37,65.84,9.067
13.042,30.7,61.49,7.794
11.39,28.3,70.44,6.984
11.267,28.71,64.08,9.036
13.844,27.03,77.28,7.745
7.575,27.3,76.33,11.278
9.242,25.7,70.17,6.641
15.578,21.55,76.24,9.348
9.64,22.73,73.24,6.905
11.692,20.74,67.49,6.083
8.714,20.29,61.78,5.867
10.042,18.82,69.21,7.713
9.94,21.55,62.93,8.03
11.303,20.88,68.42,7.542
10.598,19.24,62.16,9.216
10.221,19.32,57.65,7.998
10.296,21.49,66.37,9.115
8.23,23.68,60.69,12.5
10.724,24.75,43.49,7.899
10.06,27.25,56.43,12.043
8.722,27.91,53.64,9.2
8.84,29.16,57.25,9.232
11.791,29.18,61.53,9.476
10.419,27.62,65.45,11.477
10.449,29.22,67.15,9.397
11.628,30.56,72.49,7.341
13.097,28.73,72.65,11.742
16.01,28.6,74.06,8.429
8.862,26.57,73.84,7.778
27.44,24.52,78.98,41.991
11.555,24.31,72.84,6.999
11.399,23.53,72.67,9.468
11.372,21.17,65.41,6.471
11.782,20.64,75.99,6.429
10.484,19.0,69.8,6.103
11.624,20.97,79.91,6.382
28.896,19.03,64.72,36.703
9.365,21.3,64.63,10.803
12.016,21.89,64.53,9.121
10.952,20.75,56.28,8.008
12.179,20.68,60.85,8.796
11.0,20.59,58.75,6.949
11.89,22.62,57.13,12.403
10.198,24.03,63.3,11.963
8.859,28.54,55.8,12.551
9.265,28.06,61.78,11.568
11.901,29.19,68.16,12.148
11.851,26.55,61.44,11.016
12.687,27.95,65.15,10.915
11.887,30.28,77.79,8.393
11.894,29.06,72.24,10.632
13.573,27.75,69.97,12.221
11.994,27.57,76.48,11.688
10.834,27.64,71.8,7.573
11.508,24.12,68.08,6.556
13.82,23.18,79.56,8.61
11.45,22.12,68.86,7.459
9.348,23.72,81.81,6.098
12.21,17.54,68.38,6.74
9.697,20.38,76.95,6.836
11.65,19.18,61.1,9.838
12.178,20.17,68.61,6.96
8.265,19.2,64.57,8.508
9.539,20.72,64.27,5.843
10.606,22.67,63.52,12.315
11.007,26.76,56.86,7.081
11.23,25.29,53.34,9.673
10.94,24.59,58.64,11.725
9.908,26.31,60.54,9.042
10.007,27.31,59.03,10.98
11.874,26.49,63.68,12.942
10.987,28.75,65.82,10.648
10.95,30.2,62.93,11.54
9.829,27.62,70.23,7.134
12.534,29.9,69.51,10.951
14.147,28.44,69.43,12.868
11.953,25.94,76.65,11.207
12.252,25.44,71.19,12.122
13.495,26.23,72.75,10.72
14.592,23.9,74.59,9.009
11.584,21.83,79.0,5.92
11.93,20.5,73.0,6.438
10.692,20.08,72.69,7.228
10.022,18.87,67.45,8.354
9.706,16.72,66.49,6.79
11.754,21.86,64.54,8.914
9.085,20.1,63.98,8.197
9.459,21.19,59.96,7.85
13.056,21.67,65.24,9.228
8.884,22.07,57.59,7.318
9.794,24.02,51.98,8.078
9.276,23.62,70.05,8.347
9.144,29.48,58.57,9.147
9.848,26.3,66.4,10.184
10.985,27.34,68.42,9.627
9.353,28.55,68.52,9.882
7.286,30.79,66.01,8.813
10.63,29.09,70.02,12.701
11.093,27.09,65.71,7.948
9.214,29.28,80.42,8.657
7.468,27.62,70.33,10.915
9.961,26.18,73.52,7.548
13.689,25.1,75.2,7.415
10.981,25.82,74.1,10.437
11.891,24.37,71.11,8.773
11.168,19.88,78.04,5.359
11.525,21.86,74.61,7.649
7.987,19.87,70.16,9.253
10.762,19.77,65.44,6.958
10.012,17.31,69.22,8.575
11.285,19.64,61.18,9.345
9.815,19.66,67.66,9.581
10.913,22.66,60.55,7.031
11.686,24.16,64.23,5.315
9.526,21.68,58.58,6.171
10.808,25.44,59.59,9.811
9.847,28.02,65.01,10.762
8.92,27.48,70.15,12.434
7.896,29.38,69.28,9.417
9.31,29.42,68.47,7.584
10.208,29.58,69.39,11.453
11.248,28.67,67.08,10.916
11.619,27.04,72.22,8.248
14.165,26.36,69.04,6.278
8.821,27.52,75.47,9.644
9.617,25.49,76.52,10.355
9.549,24.0,67.19,10.933
11.475,22.37,74.92,8.433
12.234,21.3,75.62,8.609
10.847,21.89,72.36,7.187
11.95,19.44,72.47,8.684
10.193,17.73,63.74,8.757
11.808,19.99,64.16,6.217
9.378,19.02,69.33,8.15
9.248,19.8,63.26,5.58
11.295,22.49,62.96,9.341
12.731,21.57,58.15,9.104
8.994,23.15,59.61,8.008
10.815,22.68,50.05,10.657
8.955,25.13,62.92,10.703
7.733,27.33,67.56,10.279
11.408,25.76,57.34,13.167
13.305,28.67,59.5,10.758
9.931,29.05,66.95,9.959
11.802,29.15,73.16,8.392
14.201,30.17,69.32,9.9
11.41,28.83,66.34,12.141
12.566,29.4,72.08,7.968
10.986,25.4,70.07,9.851
11.002,25.55,72.31,10.359
13.471,24.2,74.05,8.538
11.196,21.52,71.27,9.197
12.939,22.74,71.08,5.32
8.632,23.35,73.22,8.656
11.891,19.75,72.12,7.431
9.494,19.87,63.64,7.886
11.837,19.12,69.07,8.362
12.397,18.33,63.89,5.549
12.3,17.5,66.37,8.68
12.847,19.64,64.95,7.397
6.229,19.85,58.38,9.273
8.383,24.77,62.22,10.186
9.69,23.88,56.14,10.851
8.944,24.9,65.05,10.853
13.828,27.59,57.36,11.625
11.364,26.21,63.24,9.19
9.501,27.43,62.74,11.685
8.137,28.93,61.35,10.109
11.248,30.25,71.09,5.593
11.193,29.45,67.1,11.92
10.233,28.65,64.69,9.964
14.938,27.65,61.61,8.542
10.458,27.0,70.91,11.105
11.112,25.56,80.72,9.435
13.867,22.78,80.52,6.215
12.215,22.78,72.34,6.573
10.911,20.23,72.92,7.219
12.851,20.58,71.28,9.515
11.603,19.11,66.15,7.935
12.219,22.24,65.76,8.399
9.492,18.89,71.63,8.678
8.621,17.43,67.65,6.329
8.784,19.45,64.8,8.255
11.804,21.03,56.71,8.217
8.055,23.45,61.18,7.662
9.517,21.94,50.77,7.578
10.944,22.04,63.08,10.395
8.301,26.22,61.02,11.62
11.696,24.79,55.4,10.342
12.498,26.95,68.52,9.591
11.419,27.96,56.52,9.17
11.044,28.69,67.76,9.592
9.806,29.77,69.93,8.956
10.842,27.95,64.82,6.665
12.506,27.94,71.56,7.001
10.105,27.46,66.82,10.333
10.807,26.62,63.25,11.789
11.259,25.35,71.16,7.273
12.839,24.47,73.24,9.293
10.84,23.66,78.01,8.234
14.415,21.91,74.91,7.281
10.628,20.95,73.74,7.326
8.159,17.71,67.65,8.182
13.761,19.17,67.66,9.51
11.414,19.44,64.21,9.509
11.004,19.91,60.96,8.391
10.49,18.7,61.55,8.009
9.619,19.54,62.57,9.259
11.608,20.68,58.71,9.985
10.493,23.21,58.91,8.059
11.114,25.1,62.71,10.371
9.915,24.67,58.2,7.864
12.061,27.45,55.66,10.964
8.649,27.55,64.53,8.44
10.902,28.04,64.99,13.824
12.681,28.44,67.17,14.361
11.983,29.76,70.43,11.152
10.498,29.08,71.83,10.389
13.23,30.93,72.04,8.732
14.232,26.38,83.15,8.056
11.288,26.99,69.72,8.447
12.587,24.52,73.31,9.512
14.858,22.82,79.8,9.629
13.087,22.56,76.23,7.628
12.217,21.53,77.89,8.766
11.883,23.83,74.26,6.362
9.711,19.31,77.42,7.916
13.043,17.68,65.97,8.523
10.779,19.11,73.52,10.374
11.434,16.47,70.76,9.157
12.29,19.34,59.31,7.151
9.337,20.27,65.01,7.304
8.865,22.24,61.05,7.595
9.575,23.66,57.99,10.808
9.064,23.18,52.59,8.765
11.722,24.9,56.38,9.88
10.412,25.37,64.05,9.688
7.836,25.97,65.75,8.577
8.381,28.49,63.3,8.964
10.071,27.09,69.34,12.763
11.077,28.29,71.93,10.396
10.572,27.42,70.84,12.743
10.276,28.77,69.26,8.079
10.76,29.48,75.57,9.779
12.402,24.72,77.02,7.7
10.076,22.85,78.57,10.973
13.39,23.63,79.61,9.834
12.385,22.51,70.43,8.649
9.679,21.55,73.04,5.064
10.3,19.71,66.21,8.95
13.566,19.21,75.13,7.897
9.956,19.4,69.37,6.217
10.586,19.95,70.09,9.268
10.454,16.53,60.39,8.288
11.548,18.93,69.97,8.328
7.657,20.42,57.93,7.588
8.192,20.1,64.53,6.32
9.2,24.49,61.11,8.795
11.473,22.94,59.6,8.703
7.915,24.95,59.55,11.544
10.615,26.87,58.88,7.787
10.833,26.53,67.89,11.068
10.317,25.82,64.41,8.669
12.78,28.02,61.21,9.399
10.43,29.94,66.83,10.338
13.089,28.13,70.95,9.362
10.024,27.02,75.95,10.198
8.608,28.35,71.6,8.365
12.518,25.81,73.14,9.24
9.39,24.39,76.18,7.137
11.881,23.88,79.86,7.403
13.997,23.33,70.61,8.712
13.673,24.06,77.31,9.519
10.804,21.16,72.16,7.866
10.589,20.77,71.06,6.256
12.688,18.27,78.44,7.071
10.173,17.39,67.79,6.244
11.234,18.87,69.52,7.835
11.752,19.42,67.45,9.371
10.727,18.79,58.2,10.273
8.815,20.91,54.27,7.388
11.477,22.81,64.13,9.145
10.456,24.05,56.24,9.404
9.441,25.52,54.19,9.374
9.69,26.47,65.75,9.396
10.68,26.55,58.84,12.072
14.164,27.34,61.48,9.009
9.663,27.01,74.4,8.419
11.329,30.76,61.94,10.832
10.14,28.47,65.62,7.037
11.013,27.68,70.74,7.182
9.406,26.04,73.27,8.447
13.309,29.64,71.93,11.654
13.802,23.63,71.67,9.49
13.357,23.11,82.61,7.601
13.199,22.83,77.35,8.118
11.599,21.84,77.84,7.295
11.027,21.24,73.68,8.76
12.596,21.46,73.73,7.184
13.512,19.4,74.38,9.288
12.784,17.27,64.8,10.124
12.679,18.4,67.77,9.477
11.763,19.58,67.57,5.392
12.141,22.49,69.31,9.699
11.208,19.36,69.65,7.894
9.94,23.69,61.34,8.159
8.746,23.76,65.34,8.28
9.751,25.84,50.38,9.375
13.086,25.92,68.07,12.159
9.331,26.06,60.23,8.835
12.471,28.77,63.82,8.156
8.978,29.15,68.48,7.828
11.123,29.71,68.17,10.541
11.579,28.35,71.64,7.499
10.956,27.15,79.14,5.663
13.31,25.2,72.91,8.857
12.871,27.02,71.37,9.014
12.132,25.34,83.77,8.303
11.382,22.38,78.89,9.785
9.191,21.6,84.2,8.994
13.918,20.48,79.17,9.285
12.31,18.22,69.15,7.736
12.038,18.23,75.37,8.277
11.43,17.35,66.92,6.195
12.903,17.96,69.02,7.353
10.695,17.74,66.62,5.248
9.258,17.17,58.52,5.685
10.241,22.35,60.09,9.091
11.765,22.46,70.89,7.28
10.426,21.23,62.22,11.121
11.481,23.78,60.29,12.648
11.602,25.25,68.52,7.432
11.762,27.38,60.48,12.143
11.056,26.01,62.97,10.013
9.982,29.1,68.96,9.36
10.007,27.63,65.32,7.821
12.649,26.85,66.01,7.175
12.176,29.15,62.05,9.258
9.636,29.33,69.25,11.278
12.082,30.1,70.87,8.537
12.541,24.52,76.56,7.199
10.178,25.59,74.28,8.68
13.408,22.96,85.63,10.237
14.186,23.1,72.49,8.22
10.465,19.19,81.52,7.341
13.516,18.4,75.53,8.717
8.29,18.19,76.22,6.913
10.141,18.72,74.05,9.265
14.819,17.6,60.33,7.795
11.712,19.33,67.08,6.07
10.104,20.27,64.15,8.82
10.615,20.55,59.01,4.513
11.271,22.81,64.11,9.314
10.941,22.58,68.34,8.158
10.986,21.91,50.51,8.677
11.916,26.3,59.33,8.672
11.686,25.14,57.29,8.616
13.866,28.0,63.83,9.471
9.627,29.59,63.9,8.62
10.62,28.75,64.71,9.232
10.963,26.58,71.96,10.198
10.983,27.1,77.81,8.059
12.433,29.29,83.84,7.117
10.587,26.7,71.9,8.393
10.101,25.97,68.84,9.15
12.024,25.58,79.16,6.955
9.936,24.21,83.64,5.874
13.815,22.41,80.18,8.558
11.369,20.62,82.55,7.58
12.339,19.46,73.95,6.497
11.629,20.07,70.76,5.915
11.432,19.21,71.73,5.768
10.085,17.98,68.08,5.314
9.425,19.75,69.98,8.617
11.384,18.8,69.28,6.626
9.366,18.73,67.94,7.392
10.74,19.87,64.52,9.722
8.942,20.82,62.66,7.283
10.276,22.96,64.58,10.944
12.231,26.06,53.82,10.494
7.711,24.82,63.31,11.409
9.357,27.05,63.95,9.363
10.02,26.83,66.25,10.339
12.557,27.8,66.98,11.972
10.517,26.47,71.13,9.964
9.487,27.85,69.17,9.102
10.295,27.38,77.92,8.277
9.125,27.47,76.95,9.36
12.288,26.05,76.93,8.981
10.358,23.14,74.34,6.917
14.176,24.59,80.66,9.811
12.545,22.24,77.95,7.794
11.094,21.02,73.31,5.623
13.584,19.74,74.83,7.243
11.466,18.33,75.92,6.209
10.938,18.72,73.68,8.287
11.273,18.77,71.55,3.243
12.602,16.27,67.9,5.176
9.689,18.22,69.7,10.49
10.167,19.36,68.89,7.917
10.627,21.01,65.62,7.288
8.928,23.34,59.52,9.108
10.465,22.27,57.37,6.437
10.334,23.89,59.7,9.223
46.695,25.08,70.49,47.107
9.972,25.77,65.07,7.269
9.566,27.11,74.11,7.923
12.244,28.95,67.05,6.169
8.831,26.93,68.57,10.984
11.864,28.54,71.37,8.366
12.532,25.49,73.23,7.699
13.766,26.06,72.16,11.401
12.478,25.3,71.93,9.517
12.199,26.5,79.33,8.674
11.452,22.87,81.82,7.712
13.172,19.26,87.11,8.171
10.824,18.3,74.79,5.481
12.145,19.7,73.85,10.006
10.51,19.6,70.52,5.434
12.385,18.82,76.17,6.833
12.44,18.31,73.06,4.666
13.464,19.68,64.22,9.285
11.328,18.13,62.19,6.187
8.83,20.65,67.95,5.921
8.987,18.65,64.4,9.349
9.963,20.73,65.1,7.157
11.305,20.94,58.27,5.818
10.016,24.07,54.56,9.881
11.822,25.55,59.37,11.082
10.156,26.78,66.89,8.693
9.745,27.51,74.24,7.728
10.371,26.83,66.01,7.521
12.637,27.88,78.9,9.547
10.719,26.14,75.19,11.521
10.686,29.08,68.23,8.539
8.172,26.28,76.31,8.416
10.549,25.02,80.18,9.652
12.511,26.31,67.82,8.913
12.077,21.62,80.38,9.14
13.672,20.47,82.22,5.931
9.608,19.29,78.32,4.701
11.465,19.49,75.21,6.081
11.265,19.3,73.11,4.581
10.934,19.17,70.94,6.191
12.374,21.11,65.29,6.383
7.57,15.49,65.17,3.991
13.38,19.42,64.32,7.183
11.565,18.82,64.79,5.97
11.287,19.82,60.84,8.186
11.717,20.98,58.79,8.225
9.299,21.93,65.03,7.801
10.111,26.34,63.75,10.626
13.328,26.53,60.91,7.301
11.057,26.58,66.36,8.991
10.09,28.97,64.18,7.282
10.904,26.04,68.17,10.18
11.776,26.42,73.89,8.697
9.307,25.24,69.65,7.211
10.549,26.51,69.3,7.387
11.303,26.75,75.07,11.435
11.359,25.64,71.47,6.96
15.259,24.49,76.61,8.166
9.704,21.33,76.87,7.093
12.035,22.69,67.86,6.012
8.967,20.81,79.04,4.561
10.427,20.37,74.92,6.135
13.605,16.42,78.72,7.23
10.628,18.57,72.92,8.123
11.224,16.51,73.12,7.878
8.674,17.63,72.87,4.412
10.002,19.24,65.66,6.791
9.493,19.51,64.52,11.222
10.592,19.41,56.96,8.154
9.193,21.65,67.41,6.684
9.405,21.09,61.6,7.441
10.238,25.61,58.43,8.521
11.715,25.19,66.21,10.769
12.29,27.81,55.81,9.532
10.976,26.63,64.47,10.459
12.783,27.13,71.74,9.048
10.446,27.01,68.43,9.98
11.525,28.81,69.38,7.527
12.427,26.41,72.52,10.079
11.733,27.24,67.8,9.684
11.474,24.97,79.97,11.091
11.793,21.85,77.42,7.521
12.807,22.25,77.09,6.692
13.913,20.22,76.84,7.696
12.27,20.47,77.17,6.599
12.924,17.97,78.45,9.333
11.524,19.71,73.97,2.72
13.7,17.99,66.81,7.183
12.387,17.63,72.67,7.837
9.429,18.8,70.29,5.414
10.296,19.67,67.19,9.232
10.507,19.28,69.01,9.155
10.299,19.42,63.56,8.404
11.687,19.42,67.09,4.9
10.919,22.02,68.0,6.449
8.438,23.39,64.97,11.852
10.368,25.47,60.45,9.498
12.174,25.96,64.19,12.682
10.885,28.0,71.33,7.704
12.136,26.94,62.31,8.184
10.621,27.77,68.8,8.215
11.131,29.09,71.07,9.404
10.957,27.58,70.91,10.208
12.576,26.3,79.52,7.781
12.695,24.62,78.81,10.401
11.448,23.38,75.25,9.502
13.472,21.82,80.79,7.458
13.269,20.9,77.46,8.474
13.833,21.25,73.74,7.703
11.205,19.04,73.18,6.757
11.938,16.89,76.11,6.013
12.313,20.13,76.2,5.774
10.657,18.13,68.61,7.225
10.613,16.23,70.66,6.269
8.029,17.89,72.88,7.091
8.603,19.35,59.86,8.34
9.253,22.3,65.05,8.554
9.178,20.13,66.15,7.853
9.972,23.92,62.17,8.406
13.339,25.72,67.78,9.923
12.812,24.5,72.42,7.471
10.195,25.95,66.27,8.964
11.349,25.84,65.62,10.571
12.057,27.34,72.39,8.789
10.453,27.71,73.92,7.987
11.791,28.37,62.55,13.352
12.774,28.39,74.54,10.791
10.634,25.39,74.63,9.786
15.336,22.89,79.07,7.098
12.03,24.02,77.51,8.128
12.866,23.1,78.21,6.355
11.419,21.75,74.83,7.486
13.674,19.86,80.42,7.312
9.325,19.36,82.83,6.838
13.107,20.24,71.16,7.639
12.288,18.38,67.04,7.652
12.573,17.21,70.82,7.035
10.51,17.23,68.55,5.65
11.205,18.12,71.42,7.918
10.828,21.09,60.16,8.603
10.171,19.94,61.66,9.46
10.479,21.34,54.42,7.93
7.698,22.08,68.24,6.529
11.468,25.27,64.01,6.745
11.742,27.51,61.95,8.964
10.991,26.73,59.79,11.455
10.201,27.09,61.82,5.818
10.513,27.53,70.32,9.556
11.577,24.8,66.31,9.801
9.037,28.38,73.22,8.809
12.012,27.15,82.91,6.094
12.644,26.71,75.0,8.975
10.517,24.3,73.82,8.825
11.489,23.49,79.99,8.314
12.706,22.16,73.83,8.178
10.895,22.59,85.34,9.813
11.605,19.7,83.28,7.752
14.065,21.62,75.74,3.941
13.142,18.84,71.15,7.009
13.275,16.3,71.1,8.937
11.61,17.41,69.73,6.352
15.201,16.95,70.38,6.864
9.742,15.6,71.07,7.446
10.154,20.95,61.11,6.733
10.796,20.91,68.03,6.749
11.973,21.91,65.66,7.415
9.439,22.76,60.88,8.16
12.097,22.2,58.84,9.916
9.552,24.48,64.45,11.428
11.469,27.11,61.02,10.35
8.38,25.63,71.01,5.2
11.463,24.36,64.35,9.907
10.697,27.29,73.11,6.208
11.428,27.22,72.66,9.468
12.63,27.06,72.67,8.394
13.069,26.97,76.16,8.764
12.849,25.83,82.16,10.301
10.8,24.17,73.87,8.846
12.583,24.0,77.27,6.284
12.035,19.45,75.64,8.271
12.854,20.67,77.69,6.814
9.911,19.78,73.83,5.732
12.285,16.75,67.84,7.78
8.476,15.93,68.77,8.705
12.254,16.58,77.64,6.29
11.312,16.85,70.01,9.231
10.008,19.05,67.94,6.966
10.966,18.2,64.3,8.533
9.429,18.94,63.96,8.485
9.706,20.44,61.64,9.561
8.448,23.81,65.2,9.731
9.259,23.78,63.77,7.58
10.2,24.76,59.48,9.395
10.524,25.87,66.45,12.03
10.56,28.35,57.26,7.403
8.819,26.4,70.68,11.26
9.718,29.05,65.45,8.368
9.518,27.55,72.78,8.704
15.185,26.61,70.31,7.428
11.398,29.01,76.76,6.356
12.227,23.7,80.33,7.641
14.368,23.34,84.83,6.751
13.081,20.99,72.93,8.243
14.83,22.32,82.72,8.171
11.846,22.0,78.54,7.43
14.246,20.94,74.95,6.042
11.264,19.61,78.13,3.932
10.092,17.4,72.22,6.889
10.195,16.94,74.13,6.645
7.638,15.54,65.22,4.89
7.314,20.49,64.73,8.198
11.493,19.4,69.38,6.738
10.09,19.29,70.28,7.057
13.5,22.68,63.4,11.602
10.324,21.21,52.11,7.42
10.144,24.16,62.74,7.364
10.332,24.67,64.46,8.977
12.475,26.68,64.68,9.031
10.242,26.63,68.61,9.758
10.635,25.47,67.28,6.567
12.254,27.47,74.62,5.769
11.178,28.46,68.67,9.913
12.311,26.67,80.21,8.071
10.086,26.84,83.12,8.5
11.766,23.62,74.54,6.765
10.672,23.64,75.34,6.552
8.81,21.63,80.91,7.612
11.997,21.98,74.24,9.963
13.09,19.91,76.22,5.369
11.679,19.67,81.33,7.219
10.808,19.35,78.21,4.98
10.897,18.38,81.25,6.374
10.026,17.61,72.11,8.699
11.57,16.25,66.92,8.472
10.803,17.95,67.64,7.309
9.359,18.11,65.17,5.397
10.651,19.37,63.96,7.464
12.099,20.54,63.61,6.028
10.445,21.11,59.7,8.2
12.531,21.23,64.83,11.09
9.424,23.98,58.87,8.325
10.213,26.05,62.91,11.501
10.23,24.99,66.96,7.38
11.357,27.13,60.32,9.941
13.931,29.56,74.51,8.249
12.162,28.34,65.29,8.036
13.605,28.58,78.11,7.454
11.578,26.29,71.92,11.131
10.862,26.18,76.74,8.162
13.801,22.71,81.24,5.863
12.034,21.51,88.22,6.32
12.063,17.7,79.62,5.656
13.492,21.2,70.43,8.793
11.776,20.59,80.9,6.294
14.296,17.29,74.5,7.595
13.995,17.15,73.78,8.701
13.25,16.28,73.83,5.27
10.81,17.82,60.63,8.453
10.177,19.21,67.62,5.167
12.026,16.56,64.3,9.36
10.276,20.18,69.56,7.547
10.788,20.56,66.78,11.005
9.1,22.32,57.09,6.961
11.313,24.03,68.92,7.946
9.922,24.46,66.47,10.38
12.078,25.6,59.75,8.186
7.97,26.26,67.82,6.892
13.629,28.18,73.67,10.431
10.491,27.69,66.74,10.954
11.301,27.28,79.18,9.529
12.53,24.99,69.55,9.192
13.388,25.27,74.09,8.192
11.131,25.76,74.75,8.234
10.847,23.53,84.83,5.711
9.892,22.98,77.63,10.384
11.808,23.01,74.67,8.753
10.722,20.93,80.31,8.385
12.584,18.76,79.9,7.48
12.986,17.24,78.27,6.262
12.976,14.29,72.58,9.782
10.099,16.89,72.78,6.625
11.596,16.87,67.09,8.19
10.75,18.23,74.46,6.374
8.762,18.37,70.68,11.818
8.774,19.2,69.16,9.156
11.761,18.66,67.21,8.036
11.65,20.96,65.84,7.418
8.964,23.96,59.05,11.592
8.853,26.65,67.36,8.94
10.278,25.51,66.56,8.626
12.417,26.81,72.81,8.251
10.836,28.06,72.92,8.74
15.232,26.12,73.96,8.003
12.023,27.36,67.09,10.561
10.548,25.53,75.4,7.603
10.179,26.66,75.18,8.583
12.305,24.77,79.7,7.796
13.562,23.74,77.82,9.025
11.025,21.15,78.66,8.058
14.334,21.64,81.32,10.969
9.217,22.09,76.96,6.975
13.971,17.34,77.9,9.791
12.235,17.35,69.68,7.649
9.096,17.54,70.5,6.324
12.084,17.94,74.54,7.931
13.294,16.49,64.93,7.422
10.957,14.26,72.9,8.235
13.192,20.09,70.16,6.511
7.145,20.4,63.92,7.021
9.402,18.61,76.18,7.243
9.967,21.26,68.89,10.695
11.497,25.17,60.39,12.238
11.166,26.23,67.97,8.536
13.073,26.65,66.52,7.652
13.115,26.11,64.81,8.359
10.745,26.92,65.57,10.209
11.982,26.84,75.9,8.251
11.588,28.18,71.6,8.53
14.347,25.27,75.51,9.611
10.319,24.56,73.89,10.319
13.455,25.7,75.85,5.388
13.361,23.23,79.14,7.863
10.552,23.65,81.47,8.659
10.214,19.89,69.29,5.204
13.172,19.43,78.91,5.768
12.271,17.35,74.59,8.658
13.442,17.67,81.53,4.587
10.75,15.39,85.76,9.214
10.323,16.31,70.64,6.707
12.452,15.34,63.11,9.493
10.185,18.4,68.54,7.102
8.424,19.22,65.59,7.29
10.178,17.32,73.03,6.84
10.014,22.2,71.01,7.581
10.657,24.89,67.53,8.317
11.838,23.24,62.0,9.845
10.973,23.63,67.86,9.783
11.833,28.82,67.48,8.25
13.712,24.64,69.04,9.39
48.254,26.75,63.77,43.258
10.211,27.11,76.32,8.313
13.281,28.34,74.57,6.177
11.427,26.66,75.67,10.943
11.428,24.83,75.33,9.232
13.634,23.25,75.83,10.303
11.424,22.78,81.07,5.898
12.88,20.69,73.08,7.355
11.886,20.66,82.96,6.431
10.538,18.72,74.78,5.539
14.958,16.57,69.49,8.552
9.325,19.07,83.36,5.989
11.163,16.47,70.71,5.835
12.43,15.27,69.34,6.736
9.305,16.76,74.69,6.676
9.14,17.55,75.64,5.248
9.176,16.17,60.43,7.99
11.522,19.69,61.47,7.922
8.729,19.25,60.97,4.836
9.746,23.85,67.96,9.093
8.478,23.72,71.05,10.51
11.472,23.82,60.97,8.607
11.537,24.44,72.23,9.284
12.676,26.0,65.39,5.884
11.511,27.36,71.5,6.656
13.542,26.77,67.14,8.677
9.408,26.37,73.81,10.213
11.234,26.2,75.78,7.436
11.337,24.61,76.62,5.412
11.149,23.88,80.69,8.716
10.961,20.59,75.92,9.234
11.068,22.96,76.69,9.14
12.094,20.86,81.7,7.554
12.789,18.37,84.52,4.876
12.649,20.54,77.79,5.488
10.667,17.57,78.24,4.564
11.84,15.72,77.33,4.823
14.31,17.73,75.69,6.612
9.566,17.35,66.49,5.644
10.199,17.84,65.26,6.322
10.982,17.65,63.95,6.545
10.154,19.74,73.16,6.222
9.669,20.09,66.68,9.392
10.608,22.36,66.22,7.955
11.879,20.71,66.11,9.728
11.017,23.68,60.16,9.096
13.246,27.3,74.47,7.902
